landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,class
0.3130017817020416,0.7091962099075317,0.37036165595054626,0.6744605302810669,0.40828973054885864,0.5549663305282593,0.412565678358078,0.4517977237701416,0.4136015772819519,0.36966362595558167,0.3708791136741638,0.46623140573501587,0.37078267335891724,0.3854004740715027,0.3780136704444885,0.46414873003959656,0.3783344030380249,0.5273427367210388,0.3223757743835449,0.47137773036956787,0.3249869644641876,0.39415842294692993,0.3384142816066742,0.4945734143257141,0.3416770100593567,0.5543850660324097,0.27193203568458557,0.48917609453201294,0.2755061686038971,0.41814520955085754,0.29525336623191833,0.5187302231788635,0.3025476038455963,0.5756349563598633,0.22008149325847626,0.5178105235099792,0.22551719844341278,0.4600738286972046,0.24793995916843414,0.5228148102760315,0.25863298773765564,0.5666232705116272,A
0.6268277168273926,0.8009828925132751,0.5548124313354492,0.7412214279174805,0.5061206817626953,0.617926836013794,0.48965156078338623,0.507060170173645,0.48522257804870605,0.41803616285324097,0.5413703918457031,0.502314031124115,0.5412655472755432,0.4201488196849823,0.5433537364006042,0.5017260909080505,0.5481292605400085,0.5513101816177368,0.5912607908248901,0.5022174119949341,0.5952939391136169,0.41369277238845825,0.5876226425170898,0.522817850112915,0.5887826085090637,0.5625936388969421,0.6415663957595825,0.5197818279266357,0.6509654521942139,0.43575626611709595,0.6342333555221558,0.5362540483474731,0.6312016844749451,0.5781463980674744,0.6927343606948853,0.5517407655715942,0.6990905404090881,0.4769896864891052,0.6767816543579102,0.5406176447868347,0.6657198667526245,0.5785042643547058,A
0.32375770807266235,0.7138137817382812,0.3805747628211975,0.6673882603645325,0.41545864939689636,0.5510843396186829,0.4131075143814087,0.4528326392173767,0.41585060954093933,0.37604475021362305,0.37322884798049927,0.4730188250541687,0.3707796335220337,0.39199721813201904,0.3807857036590576,0.47555384039878845,0.3783798813819885,0.5339551568031311,0.32519790530204773,0.4811178147792816,0.32665130496025085,0.40384092926979065,0.3446537256240845,0.5053753852844238,0.345310240983963,0.5587224364280701,0.27783942222595215,0.5002697110176086,0.2806394398212433,0.42889687418937683,0.3012579679489136,0.5298011302947998,0.304007351398468,0.578448474407196,0.22854557633399963,0.5288153886795044,0.2351447343826294,0.4702313542366028,0.25923997163772583,0.5333836078643799,0.2652701139450073,0.5734241008758545,A
0.6299420595169067,0.8024023771286011,0.5570799708366394,0.7470608949661255,0.5092965960502625,0.6241617798805237,0.49499496817588806,0.5155573487281799,0.48829197883605957,0.4287160336971283,0.5445303916931152,0.5086272954940796,0.5461775064468384,0.4253574311733246,0.5492474436759949,0.5102455019950867,0.5522600412368774,0.5614800453186035,0.5951933860778809,0.5089375972747803,0.6005330681800842,0.42450863122940063,0.592849850654602,0.5376070141792297,0.5909988284111023,0.5702589154243469,0.646618127822876,0.5267772078514099,0.6574479341506958,0.44175198674201965,0.6416173577308655,0.5454044342041016,0.635339617729187,0.5835403800010681,0.6973473429679871,0.5592202544212341,0.7032638788223267,0.48892560601234436,0.6831439137458801,0.5573395490646362,0.6727526187896729,0.5927246809005737,A
0.3211987614631653,0.7324556112289429,0.38160210847854614,0.6987858414649963,0.42267709970474243,0.5760148763656616,0.4254261255264282,0.4705299437046051,0.4237276613712311,0.38681384921073914,0.37756872177124023,0.4829607307910919,0.380069375038147,0.40008553862571716,0.3867591917514801,0.48459386825561523,0.3834869861602783,0.5468797087669373,0.32949405908584595,0.48979640007019043,0.33242443203926086,0.4101935625076294,0.34594371914863586,0.518393337726593,0.3458012044429779,0.5766169428825378,0.2796708345413208,0.509696900844574,0.28217288851737976,0.4337146282196045,0.30475375056266785,0.5389317274093628,0.30969300866127014,0.5943715572357178,0.22720205783843994,0.5395763516426086,0.23321589827537537,0.47550439834594727,0.25735703110694885,0.542303204536438,0.2653542160987854,0.5858805775642395,A
0.6356642246246338,0.8417586088180542,0.5628026723861694,0.7799482941627502,0.5138345956802368,0.6595832109451294,0.4971142113208771,0.5475137829780579,0.49486684799194336,0.4569762349128723,0.5474769473075867,0.5382165312767029,0.5464040040969849,0.4624726474285126,0.5512205958366394,0.5473025441169739,0.5571531057357788,0.5845383405685425,0.5975809097290039,0.5372112989425659,0.6017823219299316,0.45541611313819885,0.5953928828239441,0.5672517418861389,0.5950103402137756,0.5945973992347717,0.648353636264801,0.5543102622032166,0.6580651998519897,0.47350969910621643,0.6422351598739624,0.5788099765777588,0.6371468305587769,0.6138918995857239,0.7002626657485962,0.5850788950920105,0.7054736614227295,0.5153282284736633,0.6846411228179932,0.5849435329437256,0.6743817329406738,0.618380069732666,A
0.34340032935142517,0.708916187286377,0.39485251903533936,0.6754093170166016,0.4306771755218506,0.5602372884750366,0.42788100242614746,0.46518468856811523,0.4297589063644409,0.38756388425827026,0.3847316801548004,0.4784393608570099,0.3847331404685974,0.40545135736465454,0.39507707953453064,0.49035269021987915,0.393838495016098,0.5529627799987793,0.3342876136302948,0.48625293374061584,0.3381291925907135,0.4158651530742645,0.35561463236808777,0.5184617638587952,0.3583047688007355,0.5753811597824097,0.2863646447658539,0.5072710514068604,0.2898626923561096,0.4463265836238861,0.31048062443733215,0.5469740629196167,0.31456780433654785,0.5974003672599792,0.23867276310920715,0.5369430780410767,0.24456249177455902,0.48570096492767334,0.2667451798915863,0.5485005974769592,0.27258479595184326,0.5878467559814453,A
0.6404169201850891,0.8446768522262573,0.565867006778717,0.7867066264152527,0.516089916229248,0.664519727230072,0.5002536773681641,0.5499252080917358,0.49564486742019653,0.46093934774398804,0.5480767488479614,0.546043336391449,0.5494924783706665,0.4698723554611206,0.5536738634109497,0.5539378523826599,0.5578019618988037,0.5929173827171326,0.5984476804733276,0.5444611310958862,0.6050256490707397,0.46501460671424866,0.5984177589416504,0.5755969285964966,0.5957019329071045,0.5990321040153503,0.6496890187263489,0.5602284669876099,0.6616871356964111,0.48450106382369995,0.6465047597885132,0.5874494314193726,0.639713704586029,0.6162564754486084,0.7012048959732056,0.5891035795211792,0.7092292904853821,0.5225259065628052,0.6895616054534912,0.5920706391334534,0.6791694164276123,0.6218724250793457,A
0.32215821743011475,0.7525341510772705,0.3862047791481018,0.7116200923919678,0.42981967329978943,0.5859307646751404,0.4336346387863159,0.4769708216190338,0.4341600239276886,0.394072949886322,0.3853939175605774,0.4871537983417511,0.3892554044723511,0.40189987421035767,0.39911651611328125,0.48687875270843506,0.3960719108581543,0.550847053527832,0.3380153775215149,0.4974297881126404,0.34235379099845886,0.41462385654449463,0.3589746654033661,0.5223228931427002,0.35691705346107483,0.5816876292228699,0.2885906398296356,0.5194041132926941,0.2937169671058655,0.4437028467655182,0.3166494369506836,0.5495175719261169,0.318227618932724,0.6058722734451294,0.23533055186271667,0.549847424030304,0.24484272301197052,0.48015493154525757,0.2690209150314331,0.548068106174469,0.273897647857666,0.5928395986557007,A
0.6407326459884644,0.847190260887146,0.5675756931304932,0.7883001565933228,0.519176721572876,0.669281542301178,0.5034011602401733,0.5570894479751587,0.500946044921875,0.46874988079071045,0.5525557398796082,0.552252471446991,0.5529618859291077,0.4644087851047516,0.5573236346244812,0.5503987073898315,0.5598122477531433,0.5967353582382202,0.6040500402450562,0.5516918301582336,0.6090129017829895,0.4688604474067688,0.6032458543777466,0.5814167857170105,0.6004144549369812,0.607778012752533,0.6556248664855957,0.5685405731201172,0.6669867038726807,0.4866493046283722,0.6527633666992188,0.5898126363754272,0.6458871364593506,0.6232748031616211,0.7075838446617126,0.5987560153007507,0.7153235673904419,0.5278964638710022,0.6959320902824402,0.5955476760864258,0.6848732233047485,0.6281721591949463,A
0.3362143933773041,0.7567513585090637,0.3996846079826355,0.7093621492385864,0.4388747811317444,0.5837810635566711,0.44333648681640625,0.47739550471305847,0.44148242473602295,0.3937169909477234,0.3949248492717743,0.4897981584072113,0.39899715781211853,0.4025365114212036,0.408151775598526,0.48736655712127686,0.40492600202560425,0.5526629686355591,0.349086731672287,0.4984389841556549,0.35232940316200256,0.41578054428100586,0.36906784772872925,0.5207340717315674,0.36752578616142273,0.5810741186141968,0.2999573051929474,0.5194123983383179,0.30439919233322144,0.4432898759841919,0.32809126377105713,0.5471960306167603,0.3303660750389099,0.6055248975753784,0.24714428186416626,0.5497486591339111,0.25477638840675354,0.480859637260437,0.2809419631958008,0.5449829697608948,0.28829216957092285,0.5904747843742371,A
0.6469436883926392,0.8528785109519958,0.5727673172950745,0.7953629493713379,0.522878110408783,0.6733859777450562,0.5071450471878052,0.5591607689857483,0.504817545413971,0.4706919491291046,0.5564635396003723,0.5583090782165527,0.5557551980018616,0.47613054513931274,0.5596967935562134,0.5645697712898254,0.5651738047599792,0.5991731286048889,0.6073949337005615,0.5566322803497314,0.611510694026947,0.4709360599517822,0.6053101420402527,0.5842134952545166,0.606378436088562,0.6055113673210144,0.6581717133522034,0.5726569294929504,0.6677005290985107,0.49186232686042786,0.6526198387145996,0.5966938734054565,0.6490088701248169,0.6252015233039856,0.7105425000190735,0.6005764007568359,0.7175110578536987,0.5308289527893066,0.696803629398346,0.6001395583152771,0.6869961023330688,0.630922257900238,A
0.28679531812667847,0.6721781492233276,0.34664350748062134,0.6314038634300232,0.3880787789821625,0.516795814037323,0.39023566246032715,0.4109266698360443,0.39230048656463623,0.3284022808074951,0.3483602702617645,0.42743605375289917,0.34953591227531433,0.34368711709976196,0.3560292720794678,0.4260176420211792,0.3511541783809662,0.48543092608451843,0.30174481868743896,0.4334927797317505,0.30409544706344604,0.3522716164588928,0.3180253207683563,0.45381608605384827,0.31858310103416443,0.508442223072052,0.25422871112823486,0.451153427362442,0.2572529911994934,0.3761255443096161,0.27716755867004395,0.4773572087287903,0.281669020652771,0.5300742387771606,0.20348557829856873,0.47919291257858276,0.20781123638153076,0.41611990332603455,0.23209089040756226,0.4795781075954437,0.24197621643543243,0.5220789909362793,A
0.5675294399261475,0.6972613334655762,0.4919249713420868,0.6431441307067871,0.44202232360839844,0.527605414390564,0.42302244901657104,0.4215621054172516,0.4154733419418335,0.3346022665500641,0.47591036558151245,0.4202204942703247,0.47063133120536804,0.33664169907569885,0.4757814407348633,0.4114341139793396,0.4788873791694641,0.4673965573310852,0.5252930521965027,0.41397303342819214,0.519044816493988,0.323002427816391,0.516448438167572,0.42225611209869385,0.5181312561035156,0.47116950154304504,0.5759682059288025,0.4266635775566101,0.5778782963752747,0.33415818214416504,0.5646731853485107,0.4264066219329834,0.5608869194984436,0.47865012288093567,0.6298239231109619,0.45577067136764526,0.6308087706565857,0.3812958300113678,0.6070797443389893,0.439788281917572,0.5921359062194824,0.48484957218170166,A
0.33635416626930237,0.7508208751678467,0.4032436013221741,0.7008160948753357,0.4426787793636322,0.5803642868995667,0.4465315639972687,0.4767557382583618,0.4459262490272522,0.39140066504478455,0.3979966640472412,0.49024295806884766,0.40118083357810974,0.39949506521224976,0.4131074547767639,0.4823710322380066,0.40923425555229187,0.5458707809448242,0.35174039006233215,0.49872371554374695,0.3569374978542328,0.4146781265735626,0.3728485405445099,0.5203335285186768,0.3686797320842743,0.5785188674926758,0.30266547203063965,0.519167959690094,0.30936193466186523,0.44241636991500854,0.3314465880393982,0.5447987914085388,0.332827091217041,0.6008321046829224,0.25042805075645447,0.5487614274024963,0.2593284845352173,0.4799572825431824,0.2849923372268677,0.5439380407333374,0.29147303104400635,0.5897058844566345,A
0.6499469876289368,0.8418005704879761,0.577319860458374,0.7877482175827026,0.527247428894043,0.6708753108978271,0.5129485130310059,0.561644971370697,0.5098152160644531,0.4737812578678131,0.5574363470077515,0.5552669763565063,0.5627898573875427,0.47110515832901,0.568852424621582,0.5555064082145691,0.5702107548713684,0.6023283004760742,0.6101986765861511,0.5540188550949097,0.6167386174201965,0.47265899181365967,0.6125878691673279,0.5804738402366638,0.6089134812355042,0.6085541844367981,0.6624482870101929,0.5692257285118103,0.67478346824646,0.4905257225036621,0.6625584363937378,0.5895982980728149,0.6548786759376526,0.6227673292160034,0.7148943543434143,0.5979482531547546,0.7238048911094666,0.5300943851470947,0.7057462334632874,0.5970041155815125,0.6924034953117371,0.6312742829322815,A
0.33880677819252014,0.7465176582336426,0.40660834312438965,0.7037252187728882,0.44757384061813354,0.5784750580787659,0.44995197653770447,0.471589595079422,0.4498934745788574,0.3862850069999695,0.4022565186023712,0.4903032183647156,0.40828537940979004,0.4054671823978424,0.41456297039985657,0.4912603497505188,0.4088802933692932,0.5565565228462219,0.3553171157836914,0.49666446447372437,0.3622271418571472,0.41191521286964417,0.37405577301979065,0.5192127227783203,0.37028664350509644,0.5800195932388306,0.3054608702659607,0.5160923600196838,0.31212180852890015,0.4361891448497772,0.3318680226802826,0.540168046951294,0.3336406648159027,0.5970690846443176,0.25246840715408325,0.5450604557991028,0.26185160875320435,0.4756944179534912,0.2855032682418823,0.5411105155944824,0.29137617349624634,0.5866826772689819,A
0.659017026424408,0.8543906807899475,0.584439754486084,0.7928048372268677,0.5344808101654053,0.6749434471130371,0.5216700434684753,0.5597161650657654,0.522014319896698,0.46885696053504944,0.5655369758605957,0.5525487065315247,0.5654013156890869,0.4746272563934326,0.57338947057724,0.5607841610908508,0.5768904685974121,0.5958529710769653,0.6172304153442383,0.552074134349823,0.6218835115432739,0.4738565683364868,0.6191114187240601,0.585727334022522,0.614948034286499,0.6064623594284058,0.6694961786270142,0.5693037509918213,0.6796873211860657,0.491757333278656,0.6671098470687866,0.5984113216400146,0.6589088439941406,0.6276496052742004,0.7226071357727051,0.5997273325920105,0.7295658588409424,0.533250093460083,0.709726870059967,0.6054530739784241,0.6965668797492981,0.6363621354103088,A
0.3390134274959564,0.7427412867546082,0.4056481420993805,0.6990819573402405,0.44477975368499756,0.5781334638595581,0.45028960704803467,0.47043782472610474,0.4525792598724365,0.38511836528778076,0.40847691893577576,0.4879271388053894,0.4115893244743347,0.4017036557197571,0.41831174492836,0.48512372374534607,0.4130706787109375,0.5481245517730713,0.3600239157676697,0.49393630027770996,0.36401328444480896,0.4091295897960663,0.3771231472492218,0.5143338441848755,0.37406590580940247,0.5722446441650391,0.30915766954421997,0.5125100612640381,0.3156709671020508,0.435458242893219,0.33542999625205994,0.5383551120758057,0.33686983585357666,0.5933452248573303,0.2560797333717346,0.5403916835784912,0.26598677039146423,0.471509724855423,0.28902968764305115,0.5361146926879883,0.29429543018341064,0.5807781219482422,A
0.6584565043449402,0.8472527265548706,0.5855580568313599,0.7899730205535889,0.5384378433227539,0.6707091331481934,0.525475025177002,0.557481586933136,0.5253939032554626,0.4710389971733093,0.5745219588279724,0.5530391931533813,0.578160285949707,0.4729881286621094,0.5814163684844971,0.5649980306625366,0.5828683972358704,0.6026611328125,0.6263761520385742,0.5530520677566528,0.630508303642273,0.4797976613044739,0.6233763098716736,0.5915775895118713,0.6191020011901855,0.6038406491279602,0.6779708862304688,0.5698994994163513,0.6880165934562683,0.49152418971061707,0.6733925938606262,0.5929649472236633,0.6662665009498596,0.6161863803863525,0.7297136783599854,0.598814070224762,0.7378215789794922,0.53542560338974,0.7185282111167908,0.6040820479393005,0.7076643705368042,0.6319817304611206,A
0.34738555550575256,0.7367532253265381,0.41013139486312866,0.6968866586685181,0.44961410760879517,0.5719116926193237,0.45818984508514404,0.46666282415390015,0.45621809363365173,0.38274914026260376,0.40884777903556824,0.48226606845855713,0.41573068499565125,0.39702409505844116,0.4207053780555725,0.48343220353126526,0.41384613513946533,0.5477864742279053,0.36146432161331177,0.4882363975048065,0.36656564474105835,0.40476876497268677,0.3788045048713684,0.5129987001419067,0.3756609559059143,0.5730166435241699,0.31121882796287537,0.508238673210144,0.31674253940582275,0.43063247203826904,0.3378051519393921,0.5338926911354065,0.3396192789077759,0.5902935266494751,0.25816673040390015,0.5366619825363159,0.2660784125328064,0.46885281801223755,0.29102906584739685,0.5323899984359741,0.29811036586761475,0.5770989656448364,A
0.6674990653991699,0.840139627456665,0.5934540629386902,0.7877967357635498,0.5452802777290344,0.6715145111083984,0.5339677333831787,0.5595284700393677,0.5324745178222656,0.47278404235839844,0.5777152180671692,0.5534682869911194,0.5846318006515503,0.4743025302886963,0.5905854105949402,0.5592465400695801,0.5893595814704895,0.6044459939002991,0.6302570700645447,0.5515570044517517,0.6370798945426941,0.4780571758747101,0.6332824230194092,0.5852420330047607,0.6262397170066833,0.6064497828483582,0.6817730665206909,0.5675952434539795,0.6945630311965942,0.49145030975341797,0.6836094856262207,0.5904654264450073,0.673748791217804,0.6205189228057861,0.734035074710846,0.5976049304008484,0.7449502348899841,0.5328240394592285,0.7276320457458496,0.6001063585281372,0.712333083152771,0.6326545476913452,A
0.3482169210910797,0.7283862233161926,0.40959811210632324,0.6901909112930298,0.45455577969551086,0.5684210658073425,0.4623546004295349,0.46280422806739807,0.46176138520240784,0.3797621428966522,0.41078516840934753,0.4761095941066742,0.41560909152030945,0.39126479625701904,0.4226095378398895,0.4757000505924225,0.42023858428001404,0.5381365418434143,0.36455583572387695,0.4830554127693176,0.3703465461730957,0.4005090296268463,0.38453102111816406,0.5078538060188293,0.38388320803642273,0.5671848654747009,0.3150717616081238,0.502140998840332,0.3213915228843689,0.4270862936973572,0.34158042073249817,0.5327901244163513,0.3435210585594177,0.5877518057823181,0.2616553008556366,0.5298514366149902,0.2717595100402832,0.46616560220718384,0.29509449005126953,0.5336982011795044,0.3007413148880005,0.5775227546691895,A
0.6870787143707275,0.8403486013412476,0.6135775446891785,0.7787243127822876,0.5663039088249207,0.6612645387649536,0.5549461245536804,0.5480160117149353,0.5574792623519897,0.46013274788856506,0.6017718315124512,0.5447778105735779,0.6073809862136841,0.47040337324142456,0.6113784909248352,0.5541423559188843,0.6123780012130737,0.5918051600456238,0.6526095867156982,0.5435362458229065,0.6625353693962097,0.4677502512931824,0.6558669209480286,0.5793423652648926,0.6508744359016418,0.6001533269882202,0.7025333046913147,0.5591978430747986,0.7201135158538818,0.48218902945518494,0.7046500444412231,0.583817720413208,0.6947795152664185,0.613215446472168,0.7522172331809998,0.5877755284309387,0.7670757174491882,0.5240132212638855,0.7474315166473389,0.591445803642273,0.7328022718429565,0.620545506477356,A
0.35053300857543945,0.7256603240966797,0.41687801480293274,0.6859045028686523,0.45967867970466614,0.5650542974472046,0.46822449564933777,0.45801565051078796,0.4689549207687378,0.37314358353614807,0.41715681552886963,0.4718891680240631,0.42293962836265564,0.3830316960811615,0.4301784634590149,0.4634445905685425,0.42617225646972656,0.526511013507843,0.371096670627594,0.4780338406562805,0.37874290347099304,0.39570534229278564,0.39056456089019775,0.5012150406837463,0.38606271147727966,0.5606905221939087,0.32052719593048096,0.49618443846702576,0.3294433355331421,0.4182479679584503,0.3480098247528076,0.5228866934776306,0.34784170985221863,0.5805494785308838,0.2659412920475006,0.5229013562202454,0.27719148993492126,0.4545532464981079,0.2996452748775482,0.5199824571609497,0.3038092255592346,0.5658698678016663,A
